id,time,time_received,latitude,longitude,altitude,geo_altitude,height,velocity_x,velocity_y,velocity_z,vertical_accuracy,horizontal_accuracy,speed_accuracy,pressure
8115072,2023-04-03 08:57:53+00,2023-04-03 08:58:00.525275+00,50.04201126098633,14.471528053283691,150.58,302.5,26.37,-14.8,-5.4,0,4,10,3,995.29375
8115073,2023-04-03 08:57:54+00,2023-04-03 08:58:00.563276+00,50.04195785522461,14.47131633758545,151.74,302.5,27.53,-15,-5.800000000000001,0,4,10,4,995.15625
8115074,2023-04-03 08:57:55+00,2023-04-03 08:58:00.607503+00,50.041908264160156,14.471115112304688,151.63,302,27.42,-14.4,-5.6000000000000005,-0.2,4,10,4,995.16875
8115076,2023-04-03 08:57:56+00,2023-04-03 08:58:01.005453+00,50.0418586730957,14.47092342376709,150.89,301.5,26.68,-13.8,-5.2,0,4,10,4,995.25625
8115075,2023-04-03 08:57:57+00,2023-04-03 08:58:00.960437+00,50.04181671142578,14.470741271972656,149.42,301.5,25.21,-13.200000000000001,-4.800000000000001,0,4,10,4,995.4312500000001
8115077,2023-04-03 08:57:58+00,2023-04-03 08:58:08.603748+00,50.04177474975586,14.470576286315918,149.57,301,25.36,-12,-4.6000000000000005,0,4,10,4,995.4125
8115078,2023-04-03 08:57:59+00,2023-04-03 08:58:18.010103+00,50.04173278808594,14.470427513122559,147.25,300.5,23.04,-10.600000000000001,-4.6000000000000005,-0.2,4,10,3,995.6875
8115079,2023-04-03 08:58:00+00,2023-04-03 08:58:29.026089+00,50.04167938232422,14.470303535461426,146.09,300,21.88,-9,-5.6000000000000005,-0.4,4,10,3,995.825
8115080,2023-04-03 08:58:01+00,2023-04-03 08:58:29.063762+00,50.0416145324707,14.470206260681152,144.46,299.5,20.25,-7.4,-7,-0.6000000000000001,4,10,3,996.0187500000001
8115081,2023-04-03 08:58:02+00,2023-04-03 08:58:29.099588+00,50.04153823852539,14.47014045715332,142.13,298.5,17.92,-4.800000000000001,-8.200000000000001,-0.8,4,10,3,996.29375
8115082,2023-04-03 08:58:03+00,2023-04-03 08:58:29.141806+00,50.04145812988281,14.470105171203613,142.71,298.5,18.5,-2.6,-8.6,-0.6000000000000001,4,10,4,996.225
8115083,2023-04-03 08:58:04+00,2023-04-03 08:58:29.179269+00,50.04138946533203,14.470094680786133,140.97,298,16.76,-0.8,-8.200000000000001,-0.4,4,10,3,996.4312500000001
8115084,2023-04-03 08:58:05+00,2023-04-03 08:58:29.292114+00,50.04132843017578,14.470100402832031,139.81,298,15.6,-0.2,-7.4,-0.4,4,10,3,996.56875
8115085,2023-04-03 08:58:06+00,2023-04-03 08:58:29.348179+00,50.041282653808594,14.470109939575195,139.97,297.5,15.76,0,-6.4,-0.4,4,10,4,996.5500000000001
8115086,2023-04-03 08:58:07+00,2023-04-03 08:58:29.385987+00,50.041259765625,14.470121383666992,138.65,298.5,14.44,0.2,-5.2,-0.2,4,10,4,996.7062500000001
8115088,2023-04-03 08:58:08+00,2023-04-03 08:58:29.914648+00,50.04124450683594,14.47012996673584,138.65,298.5,14.44,0.4,-4,-0.2,4,10,4,996.7062500000001
8115087,2023-04-03 08:58:09+00,2023-04-03 08:58:29.87789+00,50.041236877441406,14.470128059387207,138.28,298.5,14.07,0,-3,0,4,11,4,996.75
8115089,2023-04-03 08:58:11+00,2023-04-03 08:58:30.324888+00,50.04121017456055,14.470142364501953,138.44,299.5,14.23,0.2,-2,0,4,11,4,996.73125
8115090,2023-04-03 08:58:12+00,2023-04-03 08:58:30.36014+00,50.04118347167969,14.470154762268066,138.5,299.5,14.29,0.4,-2.2,0,4,11,4,996.725
8115091,2023-04-03 08:58:13+00,2023-04-03 08:58:30.496333+00,50.04115676879883,14.470165252685547,138.39,299.5,14.18,0.4,-2.4000000000000004,0,4,11,3,996.7375000000001
8115092,2023-04-03 08:58:14+00,2023-04-03 08:58:30.567626+00,50.04113006591797,14.470172882080078,138.55,299.5,14.34,0.4,-2.6,0,4,11,4,996.71875
8115093,2023-04-03 08:58:20+00,2023-04-03 08:58:30.635325+00,50.041019439697266,14.470230102539062,137.33,301,13.12,0.4,-2,0,4,10,3,996.8625000000001
8115094,2023-04-03 08:58:21+00,2023-04-03 08:58:30.928896+00,50.040992736816406,14.470233917236328,137.33,300.5,13.12,0.4,-2.2,0,4,10,3,996.8625000000001
8115096,2023-04-03 08:58:22+00,2023-04-03 08:58:35.60809+00,50.04096984863281,14.47023868560791,137.18,300.5,12.97,0.2,-2.2,0,4,10,4,996.88125
8115095,2023-04-03 08:58:23+00,2023-04-03 08:58:35.569499+00,50.040950775146484,14.47023868560791,137.23,300,13.02,0.2,-2.2,0,4,11,4,996.875
8115097,2023-04-03 08:58:24+00,2023-04-03 08:58:37.756432+00,50.04092788696289,14.47023868560791,137.28,300,13.07,0,-2.2,0,4,11,4,996.8687500000001
8115098,2023-04-03 08:58:25+00,2023-04-03 08:58:37.793733+00,50.04090118408203,14.47023868560791,137.23,299.5,13.02,0,-2.2,0,4,11,4,996.875
8115099,2023-04-03 08:58:26+00,2023-04-03 08:58:43.398704+00,50.04087448120117,14.470236778259277,137.02,299,12.81,0,-2.6,0,4,11,4,996.9000000000001
8115100,2023-04-03 08:58:27+00,2023-04-03 08:58:43.65366+00,50.04084396362305,14.470230102539062,137.65,298.5,13.44,0,-2.8000000000000003,0,4,11,3,996.825
8115101,2023-04-03 08:58:28+00,2023-04-03 08:58:44.591844+00,50.04082107543945,14.470215797424316,136.76,298.5,12.55,-0.2,-2.8000000000000003,0,4,11,3,996.9312500000001
8115102,2023-04-03 08:58:29+00,2023-04-03 08:58:44.628863+00,50.04078674316406,14.470196723937988,138.07,298.5,13.86,-0.4,-3,0,4,10,3,996.7750000000001
8115103,2023-04-03 08:58:30+00,2023-04-03 08:58:45.416671+00,50.04075622558594,14.470172882080078,136.39,298.5,12.18,-0.8,-3.2,0,4,10,3,996.975
8115104,2023-04-03 08:58:31+00,2023-04-03 08:58:45.45199+00,50.04072570800781,14.470149040222168,137.55,298.5,13.34,-1,-3.2,0,4,10,3,996.8375000000001
8115105,2023-04-03 08:58:32+00,2023-04-03 08:58:46.327458+00,50.04069519042969,14.470128059387207,137.86,298.5,13.65,-1,-3.2,0,4,10,3,996.8000000000001
8115106,2023-04-03 08:58:33+00,2023-04-03 08:58:46.541466+00,50.040672302246094,14.470104217529297,137.44,298.5,13.23,-1.2000000000000002,-3,0,4,10,3,996.85
8115107,2023-04-03 08:58:34+00,2023-04-03 08:58:46.827335+00,50.04064178466797,14.470085144042969,137.18,298,12.97,-1.4000000000000001,-3,-0.2,4,10,2,996.88125
8115109,2023-04-03 08:58:35+00,2023-04-03 08:59:12.730941+00,50.04060745239258,14.470064163208008,136.91,298.5,12.7,-1.4000000000000001,-3.2,0,4,10,3,996.9125
8115108,2023-04-03 08:58:36+00,2023-04-03 08:59:12.696561+00,50.04058074951172,14.470033645629883,137.39,298.5,13.18,-1.6,-3.4000000000000004,0,4,10,3,996.85625
8115110,2023-04-03 08:58:41+00,2023-04-03 08:59:13.444588+00,50.04026794433594,14.469792366027832,137.7,295.5,13.49,-4.800000000000001,-8.8,-0.6000000000000001,4,10,3,996.81875
8115111,2023-04-03 08:58:42+00,2023-04-03 08:59:13.592297+00,50.040191650390625,14.46968936920166,137.49,295,13.28,-6.2,-9,-0.4,4,10,2,996.84375
8115112,2023-04-03 08:58:43+00,2023-04-03 08:59:13.631081+00,50.04011535644531,14.469589233398438,138.07,294,13.86,-7,-8.6,-0.6000000000000001,4,10,3,996.7750000000001
8115113,2023-04-03 08:58:44+00,2023-04-03 08:59:13.913587+00,50.04002380371094,14.469476699829102,138.6,294.5,14.39,-8,-9.4,-0.4,4,10,3,996.7125000000001
8115114,2023-04-03 08:58:45+00,2023-04-03 08:59:14.015721+00,50.03993225097656,14.469346046447754,138.28,294,14.07,-9.200000000000001,-9.8,-0.6000000000000001,4,10,3,996.75
8115115,2023-04-03 08:59:03+00,2023-04-03 08:59:14.060508+00,50.038204193115234,14.46553897857666,137.18,290,12.97,-17.400000000000002,-8,0,4,10,4,996.88125
8115116,2023-04-03 08:59:04+00,2023-04-03 08:59:14.140702+00,50.03813552856445,14.46528434753418,134.17,290,9.96,-18.2,-7.6000000000000005,-0.2,4,10,4,997.2375000000001
8115117,2023-04-03 08:59:05+00,2023-04-03 08:59:15.40521+00,50.03807067871094,14.465021133422852,137.91,289.5,13.7,-18.8,-7.2,-0.2,4,10,4,996.79375
8115118,2023-04-03 08:59:06+00,2023-04-03 08:59:15.442923+00,50.03800964355469,14.464752197265625,136.18,289.5,11.97,-19,-6.6000000000000005,-0.2,4,10,4,997
8115119,2023-04-03 08:59:07+00,2023-04-03 08:59:15.520646+00,50.0379524230957,14.46448040008545,135.96,289,11.75,-19.400000000000002,-6.2,-0.2,4,10,4,997.0250000000001
8115120,2023-04-03 08:59:08+00,2023-04-03 08:59:15.591235+00,50.037899017333984,14.464201927185059,136.39,288.5,12.18,-19.8,-5.6000000000000005,-0.2,4,11,4,996.975
8115121,2023-04-03 08:59:09+00,2023-04-03 08:59:15.765805+00,50.0378532409668,14.463924407958984,134.44,288,10.23,-19.6,-5,-0.2,4,11,4,997.2062500000001
8115122,2023-04-03 08:59:10+00,2023-04-03 08:59:15.809654+00,50.03781509399414,14.46365737915039,134.49,288,10.28,-19.200000000000003,-4.4,-0.2,4,11,4,997.2
8115124,2023-04-03 08:59:11+00,2023-04-03 08:59:15.892032+00,50.037776947021484,14.463397026062012,133.8,287.5,9.59,-18.6,-3.8000000000000003,-0.2,4,11,4,997.28125
8115123,2023-04-03 08:59:12+00,2023-04-03 08:59:15.849943+00,50.037742614746094,14.46313762664795,132.91,287.5,8.7,-18.6,-3.6,-0.2,4,11,4,997.3875
8115125,2023-04-03 08:59:13+00,2023-04-03 08:59:16.303251+00,50.0377082824707,14.46286678314209,134.59,287,10.38,-19.200000000000003,-3.8000000000000003,-0.2,4,10,4,997.1875
8115126,2023-04-03 08:59:14+00,2023-04-03 08:59:16.361+00,50.03767776489258,14.46258544921875,135.17,286.5,10.96,-20,-3.4000000000000004,-0.2,4,10,4,997.1187500000001
8115127,2023-04-03 08:59:15+00,2023-04-03 08:59:16.441097+00,50.03764724731445,14.462294578552246,136.33,286.5,12.12,-20.8,-2.8000000000000003,-0.4,4,10,4,996.98125
8115128,2023-04-03 08:59:16+00,2023-04-03 08:59:16.493857+00,50.037628173828125,14.461992263793945,137.18,286,12.97,-21.400000000000002,-2,-0.2,4,10,4,996.88125
8115129,2023-04-03 08:59:17+00,2023-04-03 08:59:17.327431+00,50.037620544433594,14.46168327331543,135.23,286,11.02,-22,-1,-0.2,4,10,4,997.1125000000001
8115130,2023-04-03 08:59:18+00,2023-04-03 08:59:19.580233+00,50.03761672973633,14.461369514465332,136.81,285.5,12.6,-22.400000000000002,-0.4,-0.2,4,10,4,996.9250000000001
8115131,2023-04-03 08:59:19+00,2023-04-03 08:59:19.617657+00,50.03761672973633,14.461050987243652,135.44,285,11.23,-22.6,0.2,-0.4,4,10,4,997.0875000000001
8115132,2023-04-03 08:59:20+00,2023-04-03 08:59:20.310247+00,50.03762435913086,14.460729598999023,136.7,285,12.49,-23,0.8,-0.4,4,10,4,996.9375
8115133,2023-04-03 08:59:21+00,2023-04-03 08:59:24.196468+00,50.037635803222656,14.460406303405762,136.81,284.5,12.6,-23,1.2000000000000002,-0.4,4,10,4,996.9250000000001
8115134,2023-04-03 08:59:22+00,2023-04-03 08:59:24.357653+00,50.03765106201172,14.460086822509766,139.23,284,15.02,-22.8,1.8,-0.4,4,10,4,996.6375
8115135,2023-04-03 08:59:23+00,2023-04-03 08:59:24.399279+00,50.03767395019531,14.459768295288086,135.81,283,11.6,-22.6,2.2,-0.4,4,11,4,997.04375
8115136,2023-04-03 08:59:24+00,2023-04-03 08:59:24.562847+00,50.03770065307617,14.459451675415039,137.49,282.5,13.28,-22.6,2.8000000000000003,-0.6000000000000001,4,10,4,996.84375
8115137,2023-04-03 08:59:25+00,2023-04-03 08:59:26.544584+00,50.03772735595703,14.459131240844727,130.43,281.5,6.22,-22.8,3.2,-0.8,4,10,4,997.6812500000001
8115138,2023-04-03 08:59:26+00,2023-04-03 08:59:26.615801+00,50.03776168823242,14.458810806274414,133.01,281,8.8,-22.8,3.6,-0.8,4,10,4,997.375
8115139,2023-04-03 08:59:27+00,2023-04-03 08:59:27.535693+00,50.03779602050781,14.458488464355469,134.86,280,10.65,-23,3.8000000000000003,-0.8,4,10,4,997.15625
8115140,2023-04-03 08:59:28+00,2023-04-03 08:59:29.309219+00,50.0378303527832,14.458165168762207,132.33,279,8.12,-23,3.8000000000000003,-0.8,4,10,4,997.4562500000001
8115141,2023-04-03 08:59:29+00,2023-04-03 08:59:29.587224+00,50.03786087036133,14.457841873168945,133.22,278,9.01,-23,3.6,-0.8,4,10,4,997.35
8115142,2023-04-03 08:59:30+00,2023-04-03 08:59:31.29655+00,50.03789520263672,14.457521438598633,130.59,277,6.38,-22.8,3.6,-0.8,4,10,4,997.6625
8115143,2023-04-03 08:59:31+00,2023-04-03 08:59:32.578923+00,50.03792190551758,14.457201957702637,130.59,276,6.38,-22.8,3.4000000000000004,-0.8,4,10,4,997.6625
8115144,2023-04-03 08:59:32+00,2023-04-03 08:59:32.614345+00,50.0379524230957,14.456879615783691,123.16,275,-1.05,-22.8,3,-0.8,4,10,4,998.54375
8115145,2023-04-03 08:59:33+00,2023-04-03 08:59:33.411215+00,50.03797912597656,14.456558227539062,125.9,274,1.69,-23,2.6,-0.8,4,10,4,998.21875
8115146,2023-04-03 08:59:34+00,2023-04-03 08:59:35.4569+00,50.037994384765625,14.4562349319458,126.9,273,2.69,-23,1.8,-0.8,4,10,4,998.1
8115147,2023-04-03 08:59:35+00,2023-04-03 08:59:35.525886+00,50.038002014160156,14.455911636352539,126.69,272,2.48,-23,1,-0.8,4,10,4,998.125
8115148,2023-04-03 08:59:36+00,2023-04-03 08:59:37.258541+00,50.03800582885742,14.455587387084961,121.63,271,-2.58,-23.200000000000003,0.4,-0.8,4,10,4,998.725
8115149,2023-04-03 08:59:37+00,2023-04-03 08:59:37.492525+00,50.03800964355469,14.455259323120117,123.95,270.5,-0.26,-23.400000000000002,0,-0.8,4,10,4,998.45
8115150,2023-04-03 08:59:38+00,2023-04-03 08:59:38.87486+00,50.03799819946289,14.454928398132324,122.42,269,-1.79,-23.6,-0.8,-0.8,4,10,4,998.63125
8115151,2023-04-03 08:59:39+00,2023-04-03 08:59:40.073344+00,50.03798294067383,14.454596519470215,121.9,268.5,-2.31,-23.8,-1.4000000000000001,-0.8,4,10,4,998.69375
8115152,2023-04-03 08:59:40+00,2023-04-03 08:59:40.590432+00,50.0379638671875,14.45426082611084,122.42,267.5,-1.79,-24,-2.2,-0.8,4,10,4,998.63125
8115153,2023-04-03 08:59:41+00,2023-04-03 08:59:41.273132+00,50.037940979003906,14.4539213180542,120.53,267,-3.68,-24.200000000000003,-2.8000000000000003,-0.8,4,10,4,998.85625
8115154,2023-04-03 08:59:42+00,2023-04-03 08:59:42.650491+00,50.037906646728516,14.453580856323242,121.16,266,-3.05,-24.200000000000003,-3.4000000000000004,-0.6000000000000001,4,10,4,998.78125
8115155,2023-04-03 08:59:43+00,2023-04-03 08:59:43.852212+00,50.037872314453125,14.453238487243652,120.74,265.5,-3.47,-24.400000000000002,-3.8000000000000003,-0.6000000000000001,4,10,4,998.8312500000001
8115156,2023-04-03 08:59:44+00,2023-04-03 08:59:44.589822+00,50.03783416748047,14.452896118164062,118.74,265,-5.47,-24.6,-4.2,-0.4,4,10,4,999.06875
8115157,2023-04-03 08:59:45+00,2023-04-03 08:59:45.748387+00,50.03779220581055,14.452547073364258,120.27,264.5,-3.94,-24.8,-4.6000000000000005,-0.4,4,10,4,998.8875
8115158,2023-04-03 08:59:46+00,2023-04-03 08:59:46.422284+00,50.03774642944336,14.452199935913086,122.48,264,-1.73,-24.8,-4.800000000000001,-0.4,4,10,4,998.625
8115159,2023-04-03 08:59:47+00,2023-04-03 08:59:47.971346+00,50.03770065307617,14.451850891113281,119.06,263.5,-5.15,-24.8,-5,-0.2,4,10,4,999.03125
8115160,2023-04-03 08:59:48+00,2023-04-03 08:59:48.278108+00,50.03765106201172,14.451502799987793,118.84,263.5,-5.37,-25,-5.2,-0.2,4,10,4,999.0562500000001
8115161,2023-04-03 08:59:49+00,2023-04-03 08:59:49.766155+00,50.037601470947266,14.451151847839355,117.11,263.5,-7.1,-25,-5.4,0,4,10,4,999.2625
8115162,2023-04-03 08:59:50+00,2023-04-03 08:59:50.886885+00,50.03754806518555,14.45080280303955,115.85,263.5,-8.36,-25,-5.800000000000001,0,4,10,4,999.4125
8115163,2023-04-03 08:59:51+00,2023-04-03 08:59:51.427179+00,50.0374870300293,14.450459480285645,116.32,263.5,-7.89,-24.6,-6.4,0,4,10,4,999.35625
8115164,2023-04-03 08:59:52+00,2023-04-03 08:59:52.847699+00,50.03742599487305,14.450119972229004,114.53,264,-9.68,-24.200000000000003,-7,0,4,10,4,999.56875
8115165,2023-04-03 08:59:53+00,2023-04-03 08:59:53.34333+00,50.037357330322266,14.449785232543945,120.06,264,-4.15,-24,-7.6000000000000005,0,4,10,4,998.9125
8115166,2023-04-03 08:59:54+00,2023-04-03 08:59:54.903423+00,50.03728485107422,14.449457168579102,114.74,264.5,-9.47,-23.400000000000002,-8,0,4,10,4,999.54375
8115167,2023-04-03 08:59:55+00,2023-04-03 08:59:55.352135+00,50.037208557128906,14.449137687683105,114.9,264.5,-9.31,-22.8,-8.200000000000001,0,4,10,4,999.5250000000001
8115168,2023-04-03 08:59:56+00,2023-04-03 08:59:56.710887+00,50.037132263183594,14.448823928833008,114.58,264.5,-9.63,-22.400000000000002,-8.4,0,4,10,4,999.5625
8115169,2023-04-03 08:59:57+00,2023-04-03 08:59:57.399176+00,50.03705596923828,14.448513984680176,114,265,-10.21,-22,-8.6,0,4,11,4,999.63125
8115170,2023-04-03 08:59:58+00,2023-04-03 08:59:58.636678+00,50.03697204589844,14.448209762573242,116.16,265,-8.05,-21.8,-9,0,4,11,4,999.375
8115171,2023-04-03 08:59:59+00,2023-04-03 09:00:10.41851+00,50.036888122558594,14.447908401489258,113.16,265,-11.05,-21.400000000000002,-9.4,0,4,11,4,999.73125
8115172,2023-04-03 09:00:00+00,2023-04-03 09:00:10.988142+00,50.03679656982422,14.447609901428223,115.21,265.5,-9,-21.400000000000002,-10.200000000000001,0,4,11,4,999.4875000000001
8115173,2023-04-03 09:00:01+00,2023-04-03 09:00:11.034296+00,50.03669738769531,14.447308540344238,116.95,265.5,-7.26,-21.400000000000002,-10.8,0,4,11,4,999.28125
8115174,2023-04-03 09:00:02+00,2023-04-03 09:00:11.077996+00,50.036590576171875,14.44700813293457,117.32,265.5,-6.89,-21.400000000000002,-11.4,0,4,11,4,999.2375000000001
8115176,2023-04-03 09:00:03+00,2023-04-03 09:00:11.165265+00,50.0364875793457,14.446708679199219,122,266,-2.21,-21.400000000000002,-11.600000000000001,0,4,10,4,998.6812500000001
8115175,2023-04-03 09:00:04+00,2023-04-03 09:00:11.128691+00,50.036376953125,14.4464111328125,120.11,266,-4.1,-21.200000000000003,-12,0,4,10,3,998.90625
8115177,2023-04-03 09:00:05+00,2023-04-03 09:00:11.293895+00,50.03626251220703,14.446118354797363,119.11,266,-5.1,-21,-12.600000000000001,0,4,10,3,999.0250000000001
8115178,2023-04-03 09:00:06+00,2023-04-03 09:00:11.331328+00,50.03614044189453,14.445830345153809,118.37,266,-5.84,-20.6,-13.600000000000001,0,4,10,3,999.1125000000001
8115179,2023-04-03 09:00:07+00,2023-04-03 09:00:11.497751+00,50.036014556884766,14.445549964904785,115.74,266,-8.47,-20,-13.8,0,4,10,4,999.4250000000001
8115180,2023-04-03 09:00:08+00,2023-04-03 09:00:11.696025+00,50.035888671875,14.445280075073242,116.32,266,-7.89,-19.400000000000002,-14,0,4,10,4,999.35625
8115181,2023-04-03 09:00:09+00,2023-04-03 09:00:11.791407+00,50.03575897216797,14.44502067565918,116.32,266,-7.89,-18.6,-14,0,4,10,4,999.35625
8115182,2023-04-03 09:00:10+00,2023-04-03 09:00:11.82813+00,50.03563690185547,14.444767951965332,114.27,266,-9.94,-18,-14,0,4,10,4,999.6
8115183,2023-04-03 09:00:11+00,2023-04-03 09:00:11.863958+00,50.03550720214844,14.444519996643066,114.69,266,-9.52,-17.8,-14,0,4,10,4,999.5500000000001
8115184,2023-04-03 09:00:12+00,2023-04-03 09:00:12.439542+00,50.03538131713867,14.444273948669434,115.69,266,-8.52,-17.6,-13.8,0,4,10,4,999.4312500000001
8115185,2023-04-03 09:00:13+00,2023-04-03 09:00:13.291464+00,50.03525924682617,14.444026947021484,113,266,-11.21,-17.6,-13.600000000000001,0,4,10,4,999.75
8115186,2023-04-03 09:00:14+00,2023-04-03 09:00:14.62953+00,50.03513717651367,14.443780899047852,114.27,266,-9.94,-17.6,-13.600000000000001,0,4,10,4,999.6
8115187,2023-04-03 09:00:15+00,2023-04-03 09:00:15.847601+00,50.03500747680664,14.443531036376953,113.79,266,-10.42,-17.8,-14,0,4,10,4,999.65625
8115188,2023-04-03 09:00:16+00,2023-04-03 09:00:16.626153+00,50.03487777709961,14.443276405334473,116.21,265.5,-8,-18,-14.4,0,4,10,4,999.3687500000001
8115189,2023-04-03 09:00:17+00,2023-04-03 09:00:17.852389+00,50.03474426269531,14.443018913269043,115.63,265.5,-8.58,-18.400000000000002,-14.8,-0.2,4,10,4,999.4375
8115190,2023-04-03 09:00:18+00,2023-04-03 09:00:18.382405+00,50.034610748291016,14.442758560180664,113.27,265.5,-10.94,-18.6,-14.8,0,4,10,4,999.71875
8115191,2023-04-03 09:00:19+00,2023-04-03 09:00:19.676626+00,50.03447723388672,14.44249439239502,114.64,265.5,-9.57,-18.8,-14.600000000000001,0,4,10,4,999.5562500000001
8115192,2023-04-03 09:00:20+00,2023-04-03 09:00:20.433953+00,50.03434371948242,14.442229270935059,115.06,265.5,-9.15,-19,-14.4,0,4,10,4,999.50625
8115193,2023-04-03 09:00:21+00,2023-04-03 09:00:21.591217+00,50.034217834472656,14.441960334777832,113.74,265.5,-10.47,-19.200000000000003,-14.200000000000001,0,4,11,4,999.6625
8115194,2023-04-03 09:00:22+00,2023-04-03 09:00:23.024222+00,50.03409194946289,14.441681861877441,112.58,265.5,-11.63,-19.8,-13.8,0,4,11,4,999.8000000000001
8115195,2023-04-03 09:00:23+00,2023-04-03 09:00:23.859073+00,50.033973693847656,14.441391944885254,114.21,265,-10,-20.6,-13,0,4,10,4,999.60625
8115197,2023-04-03 09:00:24+00,2023-04-03 09:00:25.613435+00,50.03386306762695,14.441092491149902,116.11,265,-8.1,-21.400000000000002,-12.4,0,4,10,4,999.38125
8115196,2023-04-03 09:00:25+00,2023-04-03 09:00:25.557845+00,50.03376007080078,14.44078540802002,115.74,265,-8.47,-21.8,-11.600000000000001,0,4,10,4,999.4250000000001
8115198,2023-04-03 09:00:26+00,2023-04-03 09:00:26.519311+00,50.03366470336914,14.440473556518555,113.95,265,-10.26,-22.200000000000003,-10.4,0,4,10,4,999.6375
8115199,2023-04-03 09:00:27+00,2023-04-03 09:00:27.367512+00,50.0335807800293,14.44015884399414,114.16,264.5,-10.05,-22.400000000000002,-9.4,0,4,10,4,999.6125000000001
8115200,2023-04-03 09:00:28+00,2023-04-03 09:00:28.793825+00,50.033504486083984,14.43984317779541,116.53,264.5,-7.68,-22.6,-8.4,0,4,11,4,999.3312500000001
8115201,2023-04-03 09:00:29+00,2023-04-03 09:00:30.637743+00,50.0334358215332,14.439526557922363,113.69,264.5,-10.52,-22.400000000000002,-7.4,0,4,11,4,999.66875
8115202,2023-04-03 09:00:30+00,2023-04-03 09:00:30.675462+00,50.03337860107422,14.439209938049316,111.64,264,-12.57,-22.6,-6.6000000000000005,0,4,11,4,999.9125
8115203,2023-04-03 09:00:31+00,2023-04-03 09:00:31.485838+00,50.033329010009766,14.438891410827637,111.22,264,-12.99,-22.8,-5.6000000000000005,0,4,11,4,999.9625000000001
8115204,2023-04-03 09:00:32+00,2023-04-03 09:00:33.855198+00,50.033287048339844,14.438570022583008,113.64,263.5,-10.57,-23,-4.6000000000000005,0,4,11,4,999.6750000000001
8115205,2023-04-03 09:00:33+00,2023-04-03 09:00:33.895343+00,50.03324890136719,14.438246726989746,113.53,263.5,-10.68,-23,-4,0,4,11,4,999.6875
8115206,2023-04-03 09:00:34+00,2023-04-03 09:00:36.476021+00,50.03321838378906,14.437921524047852,111.16,263.5,-13.05,-23.200000000000003,-3.4000000000000004,0,4,11,4,999.96875
8115208,2023-04-03 09:00:35+00,2023-04-03 09:00:36.571139+00,50.0331916809082,14.43759536743164,110.9,263,-13.31,-23.200000000000003,-3,-0.2,4,11,4,1000
8115207,2023-04-03 09:00:36+00,2023-04-03 09:00:36.534627+00,50.03316116333008,14.437267303466797,111.79,263,-12.42,-23.400000000000002,-3,-0.2,4,11,4,999.8937500000001
8115209,2023-04-03 09:00:37+00,2023-04-03 09:00:40.613846+00,50.03313446044922,14.436934471130371,111.95,262.5,-12.26,-23.8,-2.6,0,4,11,4,999.875
8115210,2023-04-03 09:00:38+00,2023-04-03 09:00:40.708331+00,50.03311538696289,14.436598777770996,111.64,262.5,-12.57,-24,-2.4000000000000004,0,4,11,4,999.9125
8115212,2023-04-03 09:00:39+00,2023-04-03 09:00:40.783824+00,50.0330924987793,14.436259269714355,110.27,262,-13.94,-24.200000000000003,-2.2,0,4,11,4,1000.075
8115211,2023-04-03 09:00:40+00,2023-04-03 09:00:40.746545+00,50.03307342529297,14.435919761657715,114,262,-10.21,-24.200000000000003,-1.8,0,4,11,4,999.63125
8115213,2023-04-03 09:00:41+00,2023-04-03 09:00:48.389479+00,50.03306198120117,14.43558120727539,111.01,261.5,-13.2,-24.200000000000003,-1.4000000000000001,0,4,11,4,999.9875000000001
8115214,2023-04-03 09:00:42+00,2023-04-03 09:01:02.586693+00,50.03305435180664,14.435239791870117,111.58,261.5,-12.63,-24.200000000000003,-1.2000000000000002,0,4,11,4,999.91875
8115215,2023-04-03 09:00:43+00,2023-04-03 09:01:03.044044+00,50.033042907714844,14.434901237487793,113.64,261.5,-10.57,-24.200000000000003,-1,0,4,11,4,999.6750000000001
8115216,2023-04-03 09:00:44+00,2023-04-03 09:01:03.273186+00,50.03303527832031,14.434563636779785,109.17,261,-15.04,-24.200000000000003,-0.8,0,4,11,4,1000.2062500000001
8115217,2023-04-03 09:00:45+00,2023-04-03 09:01:03.311159+00,50.033023834228516,14.434226036071777,111.95,261,-12.26,-24.200000000000003,-1,0,4,11,4,999.875
8115218,2023-04-03 09:00:46+00,2023-04-03 09:01:03.378311+00,50.033016204833984,14.433886528015137,109.32,261,-14.89,-24.200000000000003,-0.8,0,4,11,4,1000.1875
8115219,2023-04-03 09:00:47+00,2023-04-03 09:01:03.419655+00,50.03301239013672,14.433548927307129,108.85,261,-15.36,-24.200000000000003,-0.6000000000000001,0,4,10,3,1000.2437500000001
8115220,2023-04-03 09:00:48+00,2023-04-03 09:01:03.466305+00,50.03300476074219,14.433208465576172,108.8,261,-15.41,-24.200000000000003,-0.6000000000000001,-0.2,4,10,3,1000.25
8115221,2023-04-03 09:00:49+00,2023-04-03 09:01:03.529358+00,50.032997131347656,14.432867050170898,108.59,260,-15.62,-24.200000000000003,-0.4,-0.4,4,10,4,1000.2750000000001
8115222,2023-04-03 09:00:50+00,2023-04-03 09:01:03.609853+00,50.03299331665039,14.432526588439941,110.48,260.5,-13.73,-24.400000000000002,-0.6000000000000001,-0.4,4,10,4,1000.0500000000001
